performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7971014492753623,0.877906976744186,0.28249159085594294,0.8988095238095238,0.45161290322580644,0.8579545454545454,0.7511226173020528,"[[ 28  34]
 [ 50 302]]"
1,0.7971014492753623,0.8779069767441859,0.28832817975675024,0.9096385542168675,0.4827586206896552,0.848314606741573,0.7302886478109261,"[[ 28  30]
 [ 54 302]]"
2,0.8067632850241546,0.8837209302325582,0.31985967249451436,0.9101796407185628,0.5,0.8587570621468926,0.742608286252354,"[[ 30  30]
 [ 50 304]]"
3,0.7681159420289855,0.8584070796460176,0.2460477691770058,0.9150943396226415,0.5,0.8083333333333333,0.740406378600823,"[[ 27  27]
 [ 69 291]]"
4,0.7777777777777778,0.8635014836795252,0.3041832272991222,0.9297124600638977,0.5849056603773585,0.8060941828254847,0.7260753671666754,"[[ 31  22]
 [ 70 291]]"

metrics_summary
mean,0.7893719806763284,0.8722886894092946,0.2881820879166671,0.9126869036862987,0.503855436858564,0.8358907461003657,0.7381002594265663
std,0.014199940537873509,0.009630581597734335,0.02476776026007457,0.01003818501598646,0.044211368429447714,0.023711930103304028,0.008953676407384056

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_3580_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3580
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
