performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8019323671497585,0.8801169590643274,0.31794980134622086,0.9066265060240963,0.5,0.8551136363636364,0.716275659824047,"[[ 31  31]
 [ 51 301]]"
1,0.7995169082125604,0.8784773060029283,0.3213316058681796,0.9174311926605505,0.5344827586206896,0.8426966292134831,0.7489829523440527,"[[ 31  27]
 [ 56 300]]"
2,0.7922705314009661,0.8735294117647059,0.3060198431220934,0.911042944785276,0.5166666666666667,0.8389830508474576,0.7746468926553673,"[[ 31  29]
 [ 57 297]]"
3,0.7995169082125604,0.8784773060029282,0.33132567694633747,0.9287925696594427,0.5740740740740741,0.8333333333333334,0.7473765432098765,"[[ 31  23]
 [ 60 300]]"
4,0.7608695652173914,0.8506787330316742,0.30370412120026813,0.9337748344370861,0.6226415094339622,0.7811634349030471,0.7240108712695342,"[[ 33  20]
 [ 79 282]]"

metrics_summary
mean,0.7908212560386474,0.8722559431733128,0.3160662096966199,0.9195336095132903,0.5495730017590785,0.8302580169321916,0.7422585838605754
std,0.01532246524362675,0.011012756253580865,0.01017717415034764,0.010311602154322802,0.04406207936313167,0.02556709864341742,0.02063252065203245

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_2540_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2540
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
