performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7753623188405797,0.861812778603269,0.27690791773131723,0.9034267912772586,0.5,0.8238636363636364,0.7383156158357771,"[[ 31  31]
 [ 62 290]]"
1,0.7729468599033816,0.8621700879765396,0.23255586635414788,0.901840490797546,0.4482758620689655,0.8258426966292135,0.7347200697404107,"[[ 26  32]
 [ 62 294]]"
2,0.8043478260869565,0.8807069219440353,0.3524509498674451,0.92,0.5666666666666667,0.844632768361582,0.7872645951035782,"[[ 34  26]
 [ 55 299]]"
3,0.7946859903381642,0.8748159057437407,0.33445968200498,0.9310344827586207,0.5925925925925926,0.825,0.7475308641975308,"[[ 32  22]
 [ 63 297]]"
4,0.7681159420289855,0.8584070796460176,0.24889383638446394,0.917981072555205,0.5094339622641509,0.8060941828254847,0.7104217843516437,"[[ 27  26]
 [ 70 291]]"

metrics_summary
mean,0.7830917874396135,0.8675825547827205,0.2890536504684708,0.9148565674777259,0.5233938167184752,0.8250866568359833,0.743650585845788
std,0.013951235824341702,0.00861794450647624,0.04697500265415778,0.010936182232052283,0.051080065451963426,0.012205240099748589,0.02501842375242283

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_2120_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2120
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
