performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7971014492753623,0.8753709198813057,0.34554305844091093,0.9161490683229814,0.5645161290322581,0.8380681818181818,0.769130315249267,"[[ 35  27]
 [ 57 295]]"
1,0.7995169082125604,0.8798842257597684,0.2821666629734655,0.9074626865671642,0.46551724137931033,0.8539325842696629,0.7143549012010848,"[[ 27  31]
 [ 52 304]]"
2,0.7995169082125604,0.8805755395683452,0.2596321414158024,0.8973607038123167,0.4166666666666667,0.864406779661017,0.7619821092278719,"[[ 25  35]
 [ 48 306]]"
3,0.7753623188405797,0.8626292466765141,0.27681952652805647,0.9211356466876972,0.5370370370370371,0.8111111111111111,0.7322530864197531,"[[ 29  25]
 [ 68 292]]"
4,0.782608695652174,0.8664688427299704,0.3210167864625812,0.9329073482428115,0.6037735849056604,0.8088642659279779,0.7345946793498145,"[[ 32  21]
 [ 69 292]]"

metrics_summary
mean,0.7908212560386473,0.8729857549231808,0.2970356351641633,0.9150030907265941,0.5175021318041865,0.8352765845575902,0.7424630182895583
std,0.00997090214519337,0.007219558855193036,0.031486074564878556,0.012063129406543931,0.06768295492964789,0.02229792945351904,0.020240352521196537

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_3360_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3360
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
