performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7729468599033816,0.8609467455621302,0.25472981776511955,0.8981481481481481,0.46774193548387094,0.8267045454545454,0.7088755498533725,"[[ 29  33]
 [ 61 291]]"
1,0.8091787439613527,0.8853410740203194,0.3272097042585382,0.9159159159159159,0.5172413793103449,0.8567415730337079,0.744938977140643,"[[ 30  28]
 [ 51 305]]"
2,0.7995169082125604,0.8798842257597684,0.27934045943873786,0.9020771513353115,0.45,0.8587570621468926,0.7876883239171375,"[[ 27  33]
 [ 50 304]]"
3,0.7995169082125604,0.8795355587808418,0.3003077667210174,0.9209726443768997,0.5185185185185185,0.8416666666666667,0.7326388888888888,"[[ 28  26]
 [ 57 303]]"
4,0.7705314009661836,0.8596750369276218,0.26284282170523493,0.9208860759493671,0.5283018867924528,0.8060941828254847,0.7242460670046516,"[[ 28  25]
 [ 70 291]]"

metrics_summary
mean,0.7903381642512077,0.8730765282101363,0.28488611397772956,0.9115999871451285,0.49636074402103736,0.8379928060254596,0.7396775613609387
std,0.01560917335401307,0.010632163481190785,0.026287551758699224,0.009636822757324161,0.031354614622353075,0.019703374520055647,0.026717610890136776

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_1540_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1540
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
