performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.782608695652174,0.8652694610778443,0.32365234054517356,0.9145569620253164,0.5645161290322581,0.8210227272727273,0.7425769794721407,"[[ 35  27]
 [ 63 289]]"
1,0.7657004830917874,0.8545727136431783,0.28283652586632646,0.9163987138263665,0.5517241379310345,0.800561797752809,0.7700261526540101,"[[ 32  26]
 [ 71 285]]"
2,0.7657004830917874,0.8554396423248882,0.2582564524900783,0.9053627760252366,0.5,0.8107344632768362,0.7580037664783428,"[[ 30  30]
 [ 67 287]]"
3,0.7729468599033816,0.8613569321533924,0.2630420595405828,0.9182389937106918,0.5185185185185185,0.8111111111111111,0.7155349794238683,"[[ 28  26]
 [ 68 292]]"
4,0.7560386473429952,0.848575712143928,0.26628782979576177,0.9248366013071896,0.5660377358490566,0.7839335180055401,0.7247687241938013,"[[ 30  23]
 [ 78 283]]"

metrics_summary
mean,0.768599033816425,0.8570428922686462,0.27881504164758464,0.9158788093789603,0.5401593042661735,0.8054727234838047,0.7421821204444327
std,0.008828824580916463,0.005773260891176715,0.023895310406976122,0.00629947688092587,0.026373421615295295,0.01256450956218426,0.02019439040978179

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_500_features_vgg_16_fc8_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc8_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc8_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,500
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
