performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7030812324929971,0.45918367346938777,0.2638703363086725,0.40540540540540543,0.7573529411764706,0.5294117647058824,0.7441608996539792,"[[206  66]
 [ 40  45]]"
1,0.6918767507002801,0.45544554455445546,0.2525334513393206,0.39655172413793105,0.7416974169741697,0.5348837209302325,0.721359306616322,"[[201  70]
 [ 40  46]]"
2,0.6722689075630253,0.49350649350649345,0.2677743975713439,0.4253731343283582,0.7038461538461539,0.5876288659793815,0.7069984139571769,"[[183  77]
 [ 40  57]]"
3,0.6582633053221288,0.3711340206185567,0.16275538478288543,0.3,0.7031802120141343,0.4864864864864865,0.6641677012701748,"[[199  84]
 [ 38  36]]"
4,0.7086834733893558,0.4951456310679612,0.3255803316946465,0.3984375,0.7240143369175627,0.6538461538461539,0.7671169929234445,"[[202  77]
 [ 27  51]]"

metrics_summary
mean,0.6868347338935574,0.4548830726433709,0.2545027803393738,0.38515355277433894,0.7260182121856983,0.5584513983896273,0.7207606628842195
std,0.018948498067549308,0.04504566018438173,0.05241634875410628,0.043784155558354514,0.02118911344376037,0.057496379493155274,0.03489699582967846

parameters
logs_file_path,../heliyon_results/results_scenario_II/only_hospitalized_XGBoost_Classifier_460_features_vgg_16_fc8_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc8_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc8_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,460
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
