performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7729468599033816,0.8609467455621302,0.25472981776511955,0.8981481481481481,0.46774193548387094,0.8267045454545454,0.7239965175953079,"[[ 29  33]
 [ 61 291]]"
1,0.8091787439613527,0.8856729377713459,0.3175872204237428,0.9134328358208955,0.5,0.8595505617977528,0.7326617590081365,"[[ 29  29]
 [ 50 306]]"
2,0.8091787439613527,0.8843338213762811,0.3513100350662809,0.9179331306990881,0.55,0.8531073446327684,0.775894538606403,"[[ 33  27]
 [ 52 302]]"
3,0.7946859903381642,0.8755490483162518,0.3140063801968698,0.9256965944272446,0.5555555555555556,0.8305555555555556,0.7469907407407408,"[[ 30  24]
 [ 61 299]]"
4,0.7946859903381642,0.8773448773448773,0.2630711236383597,0.9156626506024096,0.4716981132075472,0.8421052631578947,0.7026864579522291,"[[ 25  28]
 [ 57 304]]"

metrics_summary
mean,0.7961352657004831,0.8767694860741774,0.3001409154180745,0.9141746719395571,0.5089991208493948,0.8424046541197034,0.7364460027805635
std,0.013282828101321295,0.008816691912882205,0.03619734998613269,0.009016591109993035,0.03747820271868951,0.01261359519051817,0.024398342266534097

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_2420_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2420
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
