performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7777777777777778,0.8635014836795252,0.28041452386566074,0.9037267080745341,0.5,0.8267045454545454,0.7495876099706745,"[[ 31  31]
 [ 61 291]]"
1,0.8188405797101449,0.8911465892597968,0.36229512709278705,0.9219219219219219,0.5517241379310345,0.8623595505617978,0.7613812475784579,"[[ 32  26]
 [ 49 307]]"
2,0.7922705314009661,0.873900293255132,0.29660141392534395,0.9085365853658537,0.5,0.8418079096045198,0.7620056497175143,"[[ 30  30]
 [ 56 298]]"
3,0.7898550724637681,0.8726207906295753,0.2966870834474022,0.9226006191950464,0.5370370370370371,0.8277777777777777,0.7588991769547325,"[[ 29  25]
 [ 62 298]]"
4,0.785024154589372,0.8689248895434463,0.30337636544190666,0.9276729559748428,0.5660377358490566,0.817174515235457,0.7414414885276748,"[[ 30  23]
 [ 66 295]]"

metrics_summary
mean,0.7927536231884058,0.8740188092734951,0.3078749027546201,0.9168917581064399,0.5309597821634255,0.8351648597268195,0.7546630345498109
std,0.013951235824341678,0.009293992740477798,0.028242269437601053,0.009135155436935508,0.02689078115350118,0.015706557315421265,0.007969473008273643

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_2640_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2640
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
