performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7971014492753623,0.8775510204081634,0.29178115256032006,0.9011976047904192,0.46774193548387094,0.8551136363636364,0.7375137463343109,"[[ 29  33]
 [ 51 301]]"
1,0.7946859903381642,0.8755490483162518,0.3042500335993781,0.9143730886850153,0.5172413793103449,0.8398876404494382,0.7512834172801239,"[[ 30  28]
 [ 57 299]]"
2,0.7874396135265701,0.8698224852071005,0.30808319369496306,0.9130434782608695,0.5333333333333333,0.8305084745762712,0.7754001883239171,"[[ 32  28]
 [ 60 294]]"
3,0.7898550724637681,0.8722466960352423,0.30709461866595217,0.9252336448598131,0.5555555555555556,0.825,0.7424639917695474,"[[ 30  24]
 [ 63 297]]"
4,0.7632850241545893,0.8541666666666666,0.26445513137525384,0.9228295819935691,0.5471698113207547,0.7950138504155124,0.7094548685517169,"[[ 29  24]
 [ 74 287]]"

metrics_summary
mean,0.7864734299516908,0.869867183326685,0.29513282597917345,0.9153354797179374,0.5242084030007719,0.8291047203609716,0.7432232424519232
std,0.012086952660093542,0.008288488934636531,0.016408989267859022,0.008487569931836424,0.03108097801499869,0.01986827494295811,0.021325103269575218

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_1260_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1260
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
