performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7777777777777778,0.8651026392961876,0.24272278226556046,0.8939393939393939,0.43548387096774194,0.8380681818181818,0.7355434384164222,"[[ 27  35]
 [ 57 295]]"
1,0.8043478260869565,0.8814055636896045,0.33841317813698113,0.9204892966360856,0.5517241379310345,0.8455056179775281,0.7581121658271988,"[[ 32  26]
 [ 55 301]]"
2,0.821256038647343,0.892128279883382,0.38076108855753144,0.9216867469879518,0.5666666666666667,0.864406779661017,0.8088983050847457,"[[ 34  26]
 [ 48 306]]"
3,0.8043478260869565,0.8837876614060257,0.2756909464671536,0.913946587537092,0.46296296296296297,0.8555555555555555,0.7275205761316872,"[[ 25  29]
 [ 52 308]]"
4,0.7801932367149759,0.8655834564254061,0.2968587417383601,0.9272151898734177,0.5660377358490566,0.8116343490304709,0.7350128051011342,"[[ 30  23]
 [ 68 293]]"

metrics_summary
mean,0.797584541062802,0.8776015201401212,0.30688934743311735,0.9154554429947881,0.5165750748754925,0.8430340968085506,0.7530174581122375
std,0.016410906040060888,0.01062470439615442,0.04825367840452661,0.01155575605776626,0.05593070878751994,0.01805708387626501,0.029759788272687177

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_3160_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3160
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
