performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.6722689075630253,0.36065573770491804,0.1424584204053995,0.336734693877551,0.7610294117647058,0.38823529411764707,0.6805795847750866,"[[207  65]
 [ 52  33]]"
1,0.6778711484593838,0.43902439024390244,0.2269588964654221,0.37815126050420167,0.7269372693726938,0.5232558139534884,0.7054835664635716,"[[197  74]
 [ 41  45]]"
2,0.6554621848739496,0.4721030042918455,0.23401839648725728,0.40441176470588236,0.6884615384615385,0.5670103092783505,0.7064432989690721,"[[179  81]
 [ 42  55]]"
3,0.6554621848739496,0.37563451776649753,0.16728428359874872,0.3008130081300813,0.696113074204947,0.5,0.6805223951867061,"[[197  86]
 [ 37  37]]"
4,0.6582633053221288,0.4553571428571429,0.26336231551512357,0.3493150684931507,0.6594982078853047,0.6538461538461539,0.7300340042275526,"[[184  95]
 [ 27  51]]"

metrics_summary
mean,0.6638655462184874,0.4205549585728613,0.20681646249439023,0.35388515914217344,0.7064079003378378,0.526469514239128,0.7006125699243977
std,0.009374342033995264,0.04430637790991161,0.04482822125143347,0.03542162883179277,0.03473770026705155,0.0868193838335262,0.018591828419579466

parameters
logs_file_path,../heliyon_results/results_scenario_II/only_hospitalized_XGBoost_Classifier_120_features_vgg_16_fc8_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc8_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc8_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,120
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
