performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8091787439613527,0.8846715328467153,0.3390446552561032,0.9099099099099099,0.5161290322580645,0.8607954545454546,0.7513517228739005,"[[ 32  30]
 [ 49 303]]"
1,0.7753623188405797,0.8630338733431516,0.2562970600408443,0.9071207430340558,0.4827586206896552,0.8230337078651685,0.7336061604029445,"[[ 28  30]
 [ 63 293]]"
2,0.7681159420289855,0.8567164179104478,0.2711445321679283,0.9082278481012658,0.5166666666666667,0.8107344632768362,0.7643596986817327,"[[ 31  29]
 [ 67 287]]"
3,0.7922705314009661,0.8727810650887574,0.34113065531987397,0.9335443037974683,0.6111111111111112,0.8194444444444444,0.7492798353909466,"[[ 33  21]
 [ 65 295]]"
4,0.782608695652174,0.8680351906158359,0.27879455469165554,0.9221183800623053,0.5283018867924528,0.8199445983379502,0.7198296137563372,"[[ 28  25]
 [ 65 296]]"

metrics_summary
mean,0.7855072463768116,0.8690476159609816,0.29728229149528107,0.916184236981001,0.53099346350359,0.8267905336939707,0.7436854062211723
std,0.014281879709270048,0.009458265929402599,0.03569745679774289,0.010211799064890722,0.042845981208275076,0.017487582096015666,0.015415488625988134

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_480_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,480
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
