performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7777777777777778,0.8639053254437871,0.2711409824950853,0.9012345679012346,0.4838709677419355,0.8295454545454546,0.7541009897360704,"[[ 30  32]
 [ 60 292]]"
1,0.785024154589372,0.8700729927007299,0.2600127312530475,0.9057750759878419,0.46551724137931033,0.8370786516853933,0.7635848508330105,"[[ 27  31]
 [ 58 298]]"
2,0.7874396135265701,0.867867867867868,0.3537844710439349,0.9262820512820513,0.6166666666666667,0.8163841807909604,0.7632532956685499,"[[ 37  23]
 [ 65 289]]"
3,0.7657004830917874,0.8558692421991084,0.26429740728439477,0.9201277955271565,0.5370370370370371,0.8,0.7567386831275721,"[[ 29  25]
 [ 72 288]]"
4,0.751207729468599,0.8455772113943029,0.2498237973083894,0.9215686274509803,0.5471698113207547,0.7811634349030471,0.7292113103015732,"[[ 29  24]
 [ 79 282]]"

metrics_summary
mean,0.7734299516908212,0.8606585279211594,0.27981187787697037,0.9149976236298529,0.5300523448291409,0.812834344384971,0.7533778259333552
std,0.013440026805066261,0.008961381474042938,0.03762743400116472,0.009708884079533258,0.05318145071104409,0.020235690652837476,0.012629703595410099

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_2340_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2340
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
