performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7753623188405797,0.8626292466765141,0.25823016985366737,0.8984615384615384,0.46774193548387094,0.8295454545454546,0.6995280425219942,"[[ 29  33]
 [ 60 292]]"
1,0.7801932367149759,0.8651851851851852,0.2927872736652759,0.9153605015673981,0.5344827586206896,0.8202247191011236,0.7185441689267726,"[[ 31  27]
 [ 64 292]]"
2,0.8140096618357487,0.8862629246676513,0.3945386918590504,0.9287925696594427,0.6166666666666667,0.847457627118644,0.7810499058380413,"[[ 37  23]
 [ 54 300]]"
3,0.8019323671497585,0.878698224852071,0.37487691369560344,0.939873417721519,0.6481481481481481,0.825,0.7652777777777778,"[[ 35  19]
 [ 63 297]]"
4,0.7729468599033816,0.8605341246290801,0.28734966813566326,0.9265175718849841,0.5660377358490566,0.8033240997229917,0.7019024721685048,"[[ 30  23]
 [ 71 290]]"

metrics_summary
mean,0.7888888888888889,0.8706619412021004,0.321556543441852,0.9218011198589766,0.5666154489536864,0.8251103800976427,0.7332604734466182
std,0.016210591048852658,0.010050514875787469,0.053249350540843225,0.014028192070569745,0.0631846826989264,0.01426599603586833,0.033605679233998584

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_1060_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1060
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
