performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7705314009661836,0.8575712143928037,0.28840895184148524,0.9079365079365079,0.532258064516129,0.8125,0.7583394428152493,"[[ 33  29]
 [ 66 286]]"
1,0.7874396135265701,0.8690476190476191,0.33187145567161824,0.9240506329113924,0.5862068965517241,0.8202247191011236,0.7328070515304146,"[[ 34  24]
 [ 64 292]]"
2,0.7439613526570048,0.8384146341463415,0.25899708152451867,0.9105960264900662,0.55,0.7768361581920904,0.7545433145009417,"[[ 33  27]
 [ 79 275]]"
3,0.7705314009661836,0.8592592592592592,0.27049125237234944,0.9206349206349206,0.5370370370370371,0.8055555555555556,0.7217592592592593,"[[ 29  25]
 [ 70 290]]"
4,0.7342995169082126,0.8338368580060423,0.21963756342918905,0.9169435215946844,0.5283018867924528,0.7645429362880887,0.7041237652223907,"[[ 28  25]
 [ 85 276]]"

metrics_summary
mean,0.7613526570048309,0.8516259169704131,0.27388126096783216,0.9160323219135142,0.5467607769794686,0.7959318738273715,0.7343145666656512
std,0.019408028431498234,0.01332755635442417,0.03674051214271636,0.006023338326696304,0.02103377916249987,0.021481024844455163,0.02028689109117336

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_300_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,300
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
