performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.782608695652174,0.8664688427299703,0.29669665750947327,0.906832298136646,0.5161290322580645,0.8295454545454546,0.7372159090909091,"[[ 32  30]
 [ 60 292]]"
1,0.7560386473429952,0.8472012102874433,0.28015210854623684,0.9180327868852459,0.5689655172413793,0.7865168539325843,0.7508959705540488,"[[ 33  25]
 [ 76 280]]"
2,0.7608695652173914,0.8520179372197308,0.25178211391152927,0.9047619047619048,0.5,0.8050847457627118,0.7566619585687383,"[[ 30  30]
 [ 69 285]]"
3,0.7753623188405797,0.8609865470852018,0.31822438487777266,0.9320388349514563,0.6111111111111112,0.8,0.7244855967078189,"[[ 33  21]
 [ 72 288]]"
4,0.7560386473429952,0.8467374810318664,0.3082726381561217,0.9362416107382551,0.6415094339622641,0.7728531855955678,0.7311190090419695,"[[ 34  19]
 [ 82 279]]"

metrics_summary
mean,0.7661835748792271,0.8546824036708426,0.29102558060022676,0.9195814870947017,0.5675430189145638,0.7988000479672637,0.7400756887926969
std,0.010845383729779537,0.007808351958404188,0.023356708389800994,0.01278519102233674,0.05399387028571507,0.01902805223636173,0.012030247427160372

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_760_features_vgg_16_fc8_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc8_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc8_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,760
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
