performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.711484593837535,0.4432432432432432,0.2517651691340664,0.41,0.7830882352941176,0.4823529411764706,0.7183391003460207,"[[213  59]
 [ 44  41]]"
1,0.6946778711484594,0.4352331606217616,0.2319705162170621,0.3925233644859813,0.7601476014760148,0.4883720930232558,0.7325795932377928,"[[206  65]
 [ 44  42]]"
2,0.6890756302521008,0.46376811594202905,0.24701216373295895,0.43636363636363634,0.7615384615384615,0.4948453608247423,0.6798770816812054,"[[198  62]
 [ 49  48]]"
3,0.7030812324929971,0.4361702127659574,0.2574524868628081,0.35964912280701755,0.7420494699646644,0.5540540540540541,0.7499283736032853,"[[210  73]
 [ 33  41]]"
4,0.7226890756302521,0.47619047619047616,0.30385325897166204,0.40540540540540543,0.7634408602150538,0.5769230769230769,0.7548249241797629,"[[213  66]
 [ 33  45]]"

metrics_summary
mean,0.7042016806722688,0.45092104175269354,0.25841071898371154,0.4007883058124081,0.7620529256976625,0.5193095052003199,0.7271098146096134
std,0.011963112887430046,0.016286416377813678,0.024245071112719493,0.025030056714944997,0.013026463733999336,0.03859511051517877,0.02693172441509927

parameters
logs_file_path,../heliyon_results/results_scenario_II/only_hospitalized_XGBoost_Classifier_1760_features_vgg_16_fc7_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1760
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
