performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7922705314009661,0.8720238095238095,0.3380742450941766,0.915625,0.5645161290322581,0.8323863636363636,0.7288764662756598,"[[ 35  27]
 [ 59 293]]"
1,0.751207729468599,0.8451127819548873,0.2445630404648587,0.9093851132686084,0.5172413793103449,0.7893258426966292,0.7377227818674932,"[[ 30  28]
 [ 75 281]]"
2,0.7753623188405797,0.8575803981623278,0.37276933246736066,0.9364548494983278,0.6833333333333333,0.7909604519774012,0.7884180790960452,"[[ 41  19]
 [ 74 280]]"
3,0.7657004830917874,0.8545727136431784,0.2956047408717589,0.9283387622149837,0.5925925925925926,0.7916666666666666,0.7365997942386832,"[[ 32  22]
 [ 75 285]]"
4,0.7077294685990339,0.8135593220338984,0.20220466180098007,0.9166666666666666,0.5471698113207547,0.7313019390581718,0.6858830293210683,"[[ 29  24]
 [ 97 264]]"

metrics_summary
mean,0.7584541062801933,0.8485698050636202,0.29064320413982697,0.9212940783297174,0.5809706491178568,0.7871282528070466,0.73550003015979
std,0.02866163666510399,0.019519226190463323,0.061585353294688366,0.00974526952018079,0.05672363949388183,0.03226448900817061,0.03259505600596536

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_40_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,40
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
