performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7463768115942029,0.8430493273542601,0.19934417918646244,0.889589905362776,0.43548387096774194,0.8011363636363636,0.6906845674486803,"[[ 27  35]
 [ 70 282]]"
1,0.7971014492753623,0.8771929824561403,0.3079502476918936,0.9146341463414634,0.5172413793103449,0.8426966292134831,0.7720602479659047,"[[ 30  28]
 [ 56 300]]"
2,0.7681159420289855,0.8558558558558559,0.2900894195056922,0.9134615384615384,0.55,0.8050847457627118,0.7358050847457627,"[[ 33  27]
 [ 69 285]]"
3,0.7342995169082126,0.8348348348348349,0.1945818582816477,0.9084967320261438,0.48148148148148145,0.7722222222222223,0.7040637860082305,"[[ 26  28]
 [ 82 278]]"
4,0.7270531400966184,0.8285280728376327,0.2116846924977203,0.9161073825503355,0.5283018867924528,0.7562326869806094,0.6990539904876392,"[[ 28  25]
 [ 88 273]]"

metrics_summary
mean,0.7545893719806764,0.8478922146677448,0.24073007943268326,0.9084579409484513,0.5025017237104042,0.7954745295630781,0.7203335353312436
std,0.02540713776290763,0.017267734584543185,0.04825138553458593,0.009774453739829122,0.0401801823847222,0.02978231462398707,0.030038664116636863

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_140_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,140
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
