performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.782608695652174,0.8660714285714286,0.3057577506427822,0.909375,0.532258064516129,0.8267045454545454,0.7364598607038123,"[[ 33  29]
 [ 61 291]]"
1,0.7705314009661836,0.8609077598828697,0.2188421722553704,0.8990825688073395,0.43103448275862066,0.8258426966292135,0.7153235180162728,"[[ 25  33]
 [ 62 294]]"
2,0.7729468599033816,0.8597014925373134,0.28728687273702835,0.9113924050632911,0.5333333333333333,0.8135593220338984,0.7453389830508473,"[[ 32  28]
 [ 66 288]]"
3,0.7971014492753623,0.8768328445747802,0.32778114068761827,0.9285714285714286,0.5740740740740741,0.8305555555555556,0.7533436213991769,"[[ 31  23]
 [ 61 299]]"
4,0.7632850241545893,0.8563049853372434,0.20950387743375645,0.9096573208722741,0.4528301886792453,0.8088642659279779,0.6751685569435008,"[[ 24  29]
 [ 69 292]]"

metrics_summary
mean,0.7772946859903381,0.8639637021807272,0.2698343627513112,0.9116157446628665,0.5047060286722804,0.8211052771202383,0.7251269080227221
std,0.011674440554197668,0.007158470430998183,0.04731359197065539,0.009523465281052879,0.05386865958320148,0.008365243632587407,0.028018172693295623

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_1280_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1280
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
