performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7002801120448179,0.4512820512820513,0.2536774067997538,0.4,0.7573529411764706,0.5176470588235295,0.7083044982698962,"[[206  66]
 [ 41  44]]"
1,0.7002801120448179,0.4623115577889447,0.2644636573605797,0.40707964601769914,0.7527675276752768,0.5348837209302325,0.717132927143225,"[[204  67]
 [ 40  46]]"
2,0.6750700280112045,0.45794392523364486,0.23087670420107784,0.4188034188034188,0.7384615384615385,0.5051546391752577,0.6805511498810468,"[[192  68]
 [ 48  49]]"
3,0.6666666666666666,0.3769633507853403,0.17295009176162976,0.3076923076923077,0.7137809187279152,0.4864864864864865,0.6838410849011556,"[[202  81]
 [ 38  36]]"
4,0.711484593837535,0.4975609756097561,0.3292420009247645,0.4015748031496063,0.7275985663082437,0.6538461538461539,0.7632800294090617,"[[203  76]
 [ 27  51]]"

metrics_summary
mean,0.6907563025210084,0.44921237213994747,0.2502419722095611,0.3870300351326064,0.7379922984698889,0.539603611852332,0.710621937920877
std,0.016955457647531154,0.03952118621707978,0.0506045679056325,0.04021387836868553,0.01604732156785984,0.059268687716314494,0.029806390214743603

parameters
logs_file_path,../heliyon_results/results_scenario_II/only_hospitalized_XGBoost_Classifier_520_features_vgg_16_fc8_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc8_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc8_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,520
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
