performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7310924369747899,0.5339805825242718,0.36388906858723874,0.45454545454545453,0.7573529411764706,0.6470588235294118,0.7562067474048444,"[[206  66]
 [ 30  55]]"
1,0.7030812324929971,0.4752475247524752,0.2805056642242531,0.41379310344827586,0.7490774907749077,0.5581395348837209,0.7241911954003261,"[[203  68]
 [ 38  48]]"
2,0.7142857142857143,0.5142857142857143,0.3153987918814306,0.4778761061946903,0.7730769230769231,0.5567010309278351,0.7359238699444884,"[[201  59]
 [ 43  54]]"
3,0.6834733893557423,0.4263959390862944,0.23999001679177687,0.34146341463414637,0.7137809187279152,0.5675675675675675,0.6976172285359564,"[[202  81]
 [ 32  42]]"
4,0.7226890756302521,0.5217391304347826,0.3642761890335549,0.4186046511627907,0.7311827956989247,0.6923076923076923,0.808795147504825,"[[204  75]
 [ 24  54]]"

metrics_summary
mean,0.7109243697478991,0.4943297782167077,0.3128119461036508,0.4212565459970715,0.7448942138910283,0.6043549298432456,0.744546837758088
std,0.016562179830918178,0.039244966943320504,0.048188923520253724,0.04635429939694197,0.020605945321012044,0.05535228594628007,0.03729583024880031

parameters
logs_file_path,../heliyon_results/results_scenario_II/only_hospitalized_XGBoost_Classifier_140_features_vgg_16_fc6_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,140
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
