performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7226890756302521,0.49746192893401014,0.3165452461452278,0.4375,0.7683823529411765,0.5764705882352941,0.7382352941176471,"[[209  63]
 [ 36  49]]"
1,0.7002801120448179,0.4512820512820513,0.2523510398180855,0.4036697247706422,0.7601476014760148,0.5116279069767442,0.7121556680683085,"[[206  65]
 [ 42  44]]"
2,0.7086834733893558,0.4901960784313725,0.28763670303229516,0.4672897196261682,0.7807692307692308,0.5154639175257731,0.7401665344964313,"[[203  57]
 [ 47  50]]"
3,0.7226890756302521,0.47058823529411764,0.3057086389101282,0.3893805309734513,0.7561837455830389,0.5945945945945946,0.756685130360042,"[[214  69]
 [ 30  44]]"
4,0.7030812324929971,0.47,0.2907721413087856,0.38524590163934425,0.7311827956989247,0.6025641025641025,0.7777088502894955,"[[204  75]
 [ 31  47]]"

metrics_summary
mean,0.7114845938375349,0.4759056587883103,0.29060275384290446,0.41661717540192117,0.7593331452936771,0.5601442219793017,0.7449902954663848
std,0.00954027247390836,0.016360701214385903,0.0217863280333402,0.031296732086309745,0.01639767153762933,0.03899483838862134,0.021699237140461878

parameters
logs_file_path,../heliyon_results/results_scenario_II/only_hospitalized_XGBoost_Classifier_3020_features_vgg_16_fc7_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3020
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
