performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8115942028985508,0.8869565217391304,0.3255437659813914,0.9053254437869822,0.4838709677419355,0.8693181818181818,0.7566898826979472,"[[ 30  32]
 [ 46 306]]"
1,0.8140096618357487,0.8888888888888888,0.325740708822893,0.913946587537092,0.5,0.8651685393258427,0.7290778767919411,"[[ 29  29]
 [ 48 308]]"
2,0.785024154589372,0.8673621460506705,0.3230553442057706,0.917981072555205,0.5666666666666667,0.8220338983050848,0.8019538606403013,"[[ 34  26]
 [ 63 291]]"
3,0.785024154589372,0.87007299270073,0.26871440790627843,0.916923076923077,0.5,0.8277777777777777,0.7523405349794239,"[[ 27  27]
 [ 62 298]]"
4,0.782608695652174,0.8706896551724138,0.20029037199317384,0.9044776119402985,0.39622641509433965,0.8393351800554016,0.6982177389849997,"[[ 21  32]
 [ 58 303]]"

metrics_summary
mean,0.7956521739130434,0.8767940409103667,0.28866891978190146,0.911730758548531,0.48935280990058844,0.8447267154564578,0.7476559788189228
std,0.01405124596352557,0.009175598281713269,0.049245199284870554,0.005737119247605878,0.05460171016576932,0.019255687334442405,0.03417923898745016

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_2280_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2280
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
