performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7338935574229691,0.45714285714285713,0.28128250956514506,0.4444444444444444,0.8161764705882353,0.47058823529411764,0.7697015570934256,"[[222  50]
 [ 45  40]]"
1,0.6890756302521008,0.44221105527638194,0.23629733108440817,0.3893805309734513,0.7453874538745388,0.5116279069767442,0.7373637689865271,"[[202  69]
 [ 42  44]]"
2,0.6918767507002801,0.5,0.28594548830913213,0.44715447154471544,0.7384615384615385,0.5670103092783505,0.74093973037272,"[[192  68]
 [ 42  55]]"
3,0.7310924369747899,0.48387096774193555,0.3244225008698232,0.4017857142857143,0.7632508833922261,0.6081081081081081,0.7307802502148791,"[[216  67]
 [ 29  45]]"
4,0.711484593837535,0.47715736040609136,0.30197858698510166,0.3949579831932773,0.7419354838709677,0.6025641025641025,0.7616717213491406,"[[207  72]
 [ 31  47]]"

metrics_summary
mean,0.7114845938375349,0.47207644811345323,0.28598528336272205,0.41554462888832056,0.7610423660375012,0.5519797324442846,0.7480914056033385
std,0.018832197550668454,0.020295836723537488,0.029066185567065,0.025028220966157144,0.02886066537170832,0.05326900960586983,0.014948768310801894

parameters
logs_file_path,../heliyon_results/results_scenario_II/only_hospitalized_XGBoost_Classifier_2160_features_vgg_16_fc6_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2160
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
