performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7657004830917874,0.8541353383458645,0.28172908682368236,0.9073482428115016,0.532258064516129,0.8068181818181818,0.7451658724340176,"[[ 33  29]
 [ 68 284]]"
1,0.8140096618357487,0.888243831640058,0.3447524156756626,0.918918918918919,0.5344827586206896,0.8595505617977528,0.757530995738086,"[[ 31  27]
 [ 50 306]]"
2,0.7971014492753623,0.8768328445747802,0.31351504827315285,0.9115853658536586,0.5166666666666667,0.844632768361582,0.7816619585687381,"[[ 31  29]
 [ 55 299]]"
3,0.7729468599033816,0.8609467455621301,0.27363813856841507,0.9208860759493671,0.5370370370370371,0.8083333333333333,0.7508487654320989,"[[ 29  25]
 [ 69 291]]"
4,0.782608695652174,0.8676470588235293,0.2894985566493225,0.9247648902821317,0.5471698113207547,0.817174515235457,0.7297862332096378,"[[ 29  24]
 [ 66 295]]"

metrics_summary
mean,0.7864734299516908,0.8695611637892725,0.30062664919804705,0.9167006987631157,0.5335228676322554,0.8273018721092615,0.7529987650765156
std,0.017324078335305408,0.011981214540200801,0.025777998802963702,0.0063419891328767245,0.009851305367991878,0.02108216468969664,0.017011279300705028

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_1420_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1420
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
