performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7995169082125604,0.8763040238450075,0.36660235728893553,0.9216300940438872,0.5967741935483871,0.8352272727272727,0.770779875366569,"[[ 37  25]
 [ 58 294]]"
1,0.7657004830917874,0.8550074738415545,0.2730452466730736,0.9137380191693291,0.5344827586206896,0.8033707865168539,0.7182535838822162,"[[ 31  27]
 [ 70 286]]"
2,0.7681159420289855,0.8554216867469879,0.2994467849267814,0.9161290322580645,0.5666666666666667,0.8022598870056498,0.7615583804143126,"[[ 34  26]
 [ 70 284]]"
3,0.7632850241545893,0.855457227138643,0.22905347881342883,0.9119496855345912,0.48148148148148145,0.8055555555555556,0.725,"[[ 26  28]
 [ 70 290]]"
4,0.751207729468599,0.8455772113943029,0.2498237973083894,0.9215686274509803,0.5471698113207547,0.7811634349030471,0.7274865415773795,"[[ 29  24]
 [ 79 282]]"

metrics_summary
mean,0.7695652173913043,0.8575535245932991,0.2835943330021218,0.9170030916913705,0.5453149823275959,0.8055153873416758,0.7406156762480954
std,0.01606597985344531,0.010103809876285182,0.0476824273859365,0.003980323097312254,0.038208475852571096,0.01726854324696314,0.021282680578911365

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_460_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,460
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
