performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.785024154589372,0.8689248895434462,0.28197296194406607,0.9021406727828746,0.4838709677419355,0.8380681818181818,0.7593704178885632,"[[ 30  32]
 [ 57 295]]"
1,0.7922705314009661,0.8742690058479533,0.29079586091250126,0.9115853658536586,0.5,0.8398876404494382,0.7746755133669121,"[[ 29  29]
 [ 57 299]]"
2,0.782608695652174,0.8644578313253013,0.34690887105223606,0.9258064516129032,0.6166666666666667,0.8107344632768362,0.7702683615819209,"[[ 37  23]
 [ 67 287]]"
3,0.7729468599033816,0.8601190476190477,0.29453804587165944,0.9262820512820513,0.5740740740740741,0.8027777777777778,0.7210390946502057,"[[ 31  23]
 [ 71 289]]"
4,0.7391304347826086,0.8368580060422961,0.23586636072700884,0.920265780730897,0.5471698113207547,0.7673130193905817,0.7049600167250301,"[[ 29  24]
 [ 84 277]]"

metrics_summary
mean,0.7743961352657005,0.8609257560756088,0.29001642010149437,0.9172160644524769,0.5443563039606862,0.8117562165425631,0.7460626808425264
std,0.018685101068419068,0.012918292274854665,0.03536871428863775,0.009211512783919313,0.04846815003153284,0.02661033875459903,0.027918860628230246

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_160_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,160
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
