performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7946859903381642,0.8755490483162518,0.2970660880157451,0.9033232628398792,0.4838709677419355,0.8494318181818182,0.7483046187683284,"[[ 30  32]
 [ 53 299]]"
1,0.7898550724637681,0.8737300435413643,0.2570388585900405,0.9039039039039038,0.4482758620689655,0.8455056179775281,0.7086400619914761,"[[ 26  32]
 [ 55 301]]"
2,0.8091787439613527,0.8826151560178307,0.3954149844602631,0.9310344827586207,0.6333333333333333,0.8389830508474576,0.7860404896421845,"[[ 38  22]
 [ 57 297]]"
3,0.7657004830917874,0.8545727136431784,0.2956047408717589,0.9283387622149837,0.5925925925925926,0.7916666666666666,0.7697788065843622,"[[ 32  22]
 [ 75 285]]"
4,0.7874396135265701,0.8702064896755162,0.31716751421329814,0.9305993690851735,0.5849056603773585,0.817174515235457,0.7346992107876444,"[[ 31  22]
 [ 66 295]]"

metrics_summary
mean,0.7893719806763284,0.8713346902388283,0.31245843723022115,0.919439956160512,0.548595683222837,0.8285523337817855,0.749492637554799
std,0.01403462709790722,0.00930574162057093,0.04581760649859727,0.012955855945199782,0.07026801140167503,0.02155074831989584,0.026968366433310704

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_2440_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2440
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
