performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7898550724637681,0.8707280832095096,0.3255666095567694,0.9127725856697819,0.5483870967741935,0.8323863636363636,0.7511684384164222,"[[ 34  28]
 [ 59 293]]"
1,0.7536231884057971,0.8486646884272997,0.20695740495965245,0.89937106918239,0.4482758620689655,0.8033707865168539,0.7199002324680356,"[[ 26  32]
 [ 70 286]]"
2,0.7681159420289855,0.8562874251497007,0.2806571459144496,0.910828025477707,0.5333333333333333,0.807909604519774,0.7492231638418079,"[[ 32  28]
 [ 68 286]]"
3,0.7560386473429952,0.8476621417797888,0.2836916918514366,0.9273927392739274,0.5925925925925926,0.7805555555555556,0.7469135802469137,"[[ 32  22]
 [ 79 281]]"
4,0.7342995169082126,0.8367952522255192,0.15268119482799145,0.9009584664536742,0.41509433962264153,0.7811634349030471,0.6948204672555272,"[[ 22  31]
 [ 79 282]]"

metrics_summary
mean,0.7603864734299518,0.8520275181583636,0.2499108094220599,0.9102645772114961,0.5075366448783453,0.8010771490263189,0.7324051764457413
std,0.018293812781412035,0.01122715459039041,0.06182051152887041,0.010052400018199528,0.06576650055625079,0.01923487431343675,0.021974450935079375

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_440_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,440
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
