performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8140096618357487,0.888243831640058,0.33869403833448236,0.9080118694362018,0.5,0.8693181818181818,0.7574917521994134,"[[ 31  31]
 [ 46 306]]"
1,0.7874396135265701,0.8717201166180758,0.26358358326800524,0.906060606060606,0.46551724137931033,0.8398876404494382,0.7480143355288649,"[[ 27  31]
 [ 57 299]]"
2,0.8091787439613527,0.8839941262848753,0.3602689626314278,0.9204892966360856,0.5666666666666667,0.8502824858757062,0.7709981167608286,"[[ 34  26]
 [ 53 301]]"
3,0.7705314009661836,0.858420268256334,0.2914116655194503,0.9260450160771704,0.5740740740740741,0.8,0.7504115226337449,"[[ 31  23]
 [ 72 288]]"
4,0.7657004830917874,0.8575624082232012,0.22375979498347584,0.9125,0.4716981132075472,0.8088642659279779,0.7030523179846337,"[[ 25  28]
 [ 69 292]]"

metrics_summary
mean,0.7893719806763284,0.8719881502045087,0.2955436089473683,0.9146213576420127,0.5155912190655196,0.8336705148142609,0.7459936090214971
std,0.019587569983297876,0.012654263588614847,0.04948285179926213,0.007568416483095341,0.046273188290275186,0.025824097073074523,0.022912828180046297

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_2900_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2900
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
