performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7777777777777778,0.8630952380952381,0.289599503417085,0.90625,0.5161290322580645,0.8238636363636364,0.7467237903225807,"[[ 32  30]
 [ 62 290]]"
1,0.7995169082125604,0.8798842257597684,0.2821666629734655,0.9074626865671642,0.46551724137931033,0.8539325842696629,0.7141127469972879,"[[ 27  31]
 [ 52 304]]"
2,0.8019323671497585,0.8808139534883721,0.3024814698156785,0.907185628742515,0.48333333333333334,0.8559322033898306,0.7242467043314501,"[[ 29  31]
 [ 51 303]]"
3,0.7874396135265701,0.8702064896755162,0.3140249306313137,0.9276729559748428,0.5740740740740741,0.8194444444444444,0.7437757201646091,"[[ 31  23]
 [ 65 295]]"
4,0.782608695652174,0.8660714285714285,0.3313464858211711,0.9356913183279743,0.6226415094339622,0.8060941828254847,0.723174619766895,"[[ 33  20]
 [ 70 291]]"

metrics_summary
mean,0.7898550724637681,0.8720142671180646,0.3039238105317428,0.9168525179224993,0.5323390380957489,0.8318534102586117,0.7304067163165645
std,0.009417192603680149,0.007176422468348643,0.017519562427322673,0.01237750658217217,0.058353792443735446,0.019741504102210015,0.012654798080924602

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_2160_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2160
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
