performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7030812324929971,0.48543689320388345,0.29441933731149317,0.4132231404958678,0.7389705882352942,0.5882352941176471,0.7243944636678201,"[[201  71]
 [ 35  50]]"
1,0.6638655462184874,0.4392523364485981,0.22079766549098945,0.3671875,0.7011070110701108,0.5465116279069767,0.7062773534712092,"[[190  81]
 [ 39  47]]"
2,0.7030812324929971,0.5309734513274337,0.32703680595366996,0.46511627906976744,0.7346153846153847,0.6185567010309279,0.7469666931007137,"[[191  69]
 [ 37  60]]"
3,0.7002801120448179,0.42780748663101603,0.24628147632318798,0.35398230088495575,0.7420494699646644,0.5405405405405406,0.721325565848534,"[[210  73]
 [ 34  40]]"
4,0.7170868347338936,0.5073170731707317,0.3434016677516698,0.4094488188976378,0.7311827956989247,0.6666666666666666,0.7715513280029409,"[[204  75]
 [ 26  52]]"

metrics_summary
mean,0.6974789915966386,0.4781574481563326,0.2863873905662021,0.4017916078696458,0.7295850499168758,0.5921021660525517,0.7341030808182436
std,0.01780420009195597,0.03934852115325962,0.04664335179970116,0.03919821658526191,0.014712619426704066,0.04692921960817041,0.022801916482287413

parameters
logs_file_path,../heliyon_results/results_scenario_II/only_hospitalized_XGBoost_Classifier_100_features_vgg_16_fc7_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,100
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
