performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7608695652173914,0.8515742128935532,0.2566701676675419,0.9015873015873016,0.5,0.8068181818181818,0.7252336876832846,"[[ 31  31]
 [ 68 284]]"
1,0.7898550724637681,0.8714918759231906,0.3163427682224336,0.9190031152647975,0.5517241379310345,0.8286516853932584,0.7667086400619916,"[[ 32  26]
 [ 61 295]]"
2,0.7439613526570048,0.8384146341463415,0.25899708152451867,0.9105960264900662,0.55,0.7768361581920904,0.7491290018832393,"[[ 33  27]
 [ 79 275]]"
3,0.7463768115942029,0.8439821693907875,0.19749696368504224,0.9073482428115016,0.46296296296296297,0.7888888888888889,0.6781893004115227,"[[ 25  29]
 [ 76 284]]"
4,0.7560386473429952,0.8472012102874434,0.2978861987544288,0.9333333333333333,0.6226415094339622,0.775623268698061,0.7105524486489312,"[[ 33  20]
 [ 81 280]]"

metrics_summary
mean,0.7594202898550725,0.8505328205282632,0.2654786359707931,0.9143736038974002,0.537465722065592,0.7953636365980961,0.7259626157377939
std,0.01642512077294685,0.011324553849178833,0.040935357587162456,0.011027411591171717,0.05398086094895351,0.020070738589298216,0.03071551460857086

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_280_features_vgg_16_fc8_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc8_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc8_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,280
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
