performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7922705314009661,0.8727810650887573,0.3203744766849823,0.9104938271604939,0.532258064516129,0.8380681818181818,0.7602181085043989,"[[ 33  29]
 [ 57 295]]"
1,0.8019323671497585,0.8815028901734104,0.28604006016987643,0.9077380952380952,0.46551724137931033,0.8567415730337079,0.7404106935296397,"[[ 27  31]
 [ 51 305]]"
2,0.8188405797101449,0.8905109489051095,0.37654783281050974,0.9214501510574018,0.5666666666666667,0.8615819209039548,0.7542372881355933,"[[ 34  26]
 [ 49 305]]"
3,0.7681159420289855,0.857566765578635,0.2673779658936676,0.9203821656050956,0.5370370370370371,0.8027777777777778,0.7246656378600822,"[[ 29  25]
 [ 71 289]]"
4,0.7608695652173914,0.852017937219731,0.2721553029444209,0.9253246753246753,0.5660377358490566,0.7894736842105263,0.7206919981184341,"[[ 30  23]
 [ 76 285]]"

metrics_summary
mean,0.7884057971014492,0.8708759213931285,0.3044991277006914,0.9170777828771524,0.5335033490896399,0.8297286275488298,0.7400447452296297
std,0.021420095920188745,0.014386476559136439,0.040516375556679196,0.006762041434825359,0.03686309938218754,0.028846796887349382,0.01561776259485118

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_3120_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3120
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
