performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7338935574229691,0.49735449735449744,0.3218807146071333,0.4519230769230769,0.7904411764705882,0.5529411764705883,0.7508217993079584,"[[215  57]
 [ 38  47]]"
1,0.6694677871148459,0.37894736842105264,0.15781335537354024,0.34615384615384615,0.7490774907749077,0.4186046511627907,0.6916244743842788,"[[203  68]
 [ 50  36]]"
2,0.680672268907563,0.47222222222222227,0.24934489902086232,0.42857142857142855,0.7384615384615385,0.5257731958762887,0.7040047581284694,"[[192  68]
 [ 46  51]]"
3,0.7254901960784313,0.46153846153846156,0.2950539801850785,0.3888888888888889,0.7667844522968198,0.5675675675675675,0.7472304459936969,"[[217  66]
 [ 32  42]]"
4,0.7226890756302521,0.5074626865671641,0.3441474530607219,0.4146341463414634,0.7419354838709677,0.6538461538461539,0.7767438654535428,"[[207  72]
 [ 27  51]]"

metrics_summary
mean,0.7064425770308123,0.4635050472206796,0.2736480804494673,0.40603427737574077,0.7573400283749644,0.5437465489846778,0.7340850686535894
std,0.02612110527030759,0.04540466270001645,0.06597437266215739,0.03624167006037557,0.01921900126876223,0.0758385668430076,0.03156079590194481

parameters
logs_file_path,../heliyon_results/results_scenario_II/only_hospitalized_XGBoost_Classifier_840_features_vgg_16_fc7_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,840
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
