performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.782608695652174,0.8668639053254439,0.28755214722505096,0.904320987654321,0.5,0.8323863636363636,0.7311446114369502,"[[ 31  31]
 [ 59 293]]"
1,0.782608695652174,0.8656716417910448,0.3250249215883591,0.9235668789808917,0.5862068965517241,0.8146067415730337,0.7573130569546687,"[[ 34  24]
 [ 66 290]]"
2,0.7681159420289855,0.8562874251497007,0.2806571459144496,0.910828025477707,0.5333333333333333,0.807909604519774,0.7448917137476458,"[[ 32  28]
 [ 68 286]]"
3,0.7681159420289855,0.8554216867469879,0.31910210951957135,0.9342105263157895,0.6296296296296297,0.7888888888888889,0.7309927983539095,"[[ 34  20]
 [ 76 284]]"
4,0.7536231884057971,0.8468468468468469,0.2633962260258889,0.9245901639344263,0.5660377358490566,0.7811634349030471,0.7097684628652068,"[[ 30  23]
 [ 79 282]]"

metrics_summary
mean,0.7710144927536232,0.8582183011720048,0.29514651005466397,0.9195033164726271,0.5630415190727487,0.8049910067042214,0.7348221286716763
std,0.010845383729779553,0.007364211641258959,0.02341916641293342,0.01062501163220736,0.044354025574183886,0.018322213445949607,0.01589410250797087

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_180_features_vgg_16_fc8_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc8_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc8_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,180
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
