performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7946859903381642,0.8759124087591242,0.287854105556604,0.9009009009009009,0.46774193548387094,0.8522727272727273,0.7186812683284457,"[[ 29  33]
 [ 52 300]]"
1,0.7874396135265701,0.8698224852071006,0.3128195728859927,0.91875,0.5517241379310345,0.8258426966292135,0.7734405269275475,"[[ 32  26]
 [ 62 294]]"
2,0.7681159420289855,0.8588235294117648,0.22216214186941494,0.8957055214723927,0.43333333333333335,0.8248587570621468,0.7354990583804144,"[[ 26  34]
 [ 62 292]]"
3,0.7705314009661836,0.8600883652430044,0.2491761710724463,0.9153605015673981,0.5,0.8111111111111111,0.7401748971193416,"[[ 27  27]
 [ 68 292]]"
4,0.7463768115942029,0.8430493273542601,0.22246155312716556,0.9155844155844156,0.5094339622641509,0.7811634349030471,0.7170333977943867,"[[ 27  26]
 [ 79 282]]"

metrics_summary
mean,0.7734299516908212,0.8615392231950508,0.25889470890232474,0.9092602679050215,0.492446673802478,0.8190497453956491,0.7369658297100272
std,0.016832126947038027,0.011194258551100568,0.03610441498861871,0.009174670319998279,0.039910273304627784,0.023160525749012027,0.020368996518577674

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_800_features_vgg_16_fc8_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc8_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc8_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,800
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
