performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7536231884057971,0.8482142857142858,0.20880826728859903,0.890625,0.43548387096774194,0.8096590909090909,0.7297470674486803,"[[ 27  35]
 [ 67 285]]"
1,0.7729468599033816,0.8609467455621302,0.26298351471200565,0.909375,0.5,0.8174157303370787,0.7360519178612941,"[[ 29  29]
 [ 65 291]]"
2,0.7898550724637681,0.8722466960352423,0.29290159563530715,0.908256880733945,0.5,0.8389830508474576,0.7733286252354049,"[[ 30  30]
 [ 57 297]]"
3,0.748792270531401,0.8452380952380951,0.21131476509711195,0.9102564102564102,0.48148148148148145,0.7888888888888889,0.7246656378600823,"[[ 26  28]
 [ 76 284]]"
4,0.7270531400966184,0.828006088280061,0.22250536263488113,0.918918918918919,0.5471698113207547,0.7534626038781164,0.712277217373125,"[[ 29  24]
 [ 89 272]]"

metrics_summary
mean,0.7584541062801933,0.8509303821659628,0.239702701073581,0.9074864419818548,0.49282703275399564,0.8016818729721266,0.7352140931557174
std,0.021441875382775005,0.014966731996190103,0.03294907605238921,0.009239509793540199,0.03598055096271325,0.028952811601625536,0.020594552948594406

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_260_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,260
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
