performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8019323671497585,0.8797653958944283,0.326882942950604,0.9090909090909091,0.5161290322580645,0.8522727272727273,0.7543071847507331,"[[ 32  30]
 [ 52 300]]"
1,0.7922705314009661,0.8749999999999999,0.2708665258042496,0.9066265060240963,0.46551724137931033,0.8455056179775281,0.7374321968229369,"[[ 27  31]
 [ 55 301]]"
2,0.785024154589372,0.866965620328849,0.3322125114110456,0.9206349206349206,0.5833333333333334,0.8192090395480226,0.764030131826742,"[[ 35  25]
 [ 64 290]]"
3,0.7946859903381642,0.8751835535976504,0.32427996228959427,0.9283489096573209,0.5740740740740741,0.8277777777777777,0.7255401234567901,"[[ 31  23]
 [ 62 298]]"
4,0.7681159420289855,0.8579881656804733,0.2597569740508952,0.9206349206349206,0.5283018867924528,0.8033240997229917,0.7393247269116187,"[[ 28  25]
 [ 71 290]]"

metrics_summary
mean,0.7884057971014492,0.8709805471002803,0.3027997833012777,0.9170672332084335,0.5334711135674469,0.8296178524598095,0.7441268727537642
std,0.011493118119198382,0.0076930676001676175,0.030915761693545575,0.008066765661765153,0.04261464254652016,0.01771301860207873,0.013513881855472186

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_2960_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2960
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
