performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7705314009661836,0.8600883652430044,0.2321280404048503,0.8929663608562691,0.43548387096774194,0.8295454545454546,0.7473652859237535,"[[ 27  35]
 [ 60 292]]"
1,0.7922705314009661,0.8739002932551321,0.3005969466867396,0.9141104294478528,0.5172413793103449,0.8370786516853933,0.7531722200697404,"[[ 30  28]
 [ 58 298]]"
2,0.7753623188405797,0.8614008941877794,0.29065589834792444,0.9116719242902208,0.5333333333333333,0.8163841807909604,0.7386770244821091,"[[ 32  28]
 [ 65 289]]"
3,0.7729468599033816,0.861764705882353,0.2523394528568315,0.915625,0.5,0.8138888888888889,0.7435442386831275,"[[ 27  27]
 [ 67 293]]"
4,0.7801932367149759,0.8651851851851852,0.30737550557299603,0.9299363057324841,0.5849056603773585,0.8088642659279779,0.7160926148539172,"[[ 31  22]
 [ 69 292]]"

metrics_summary
mean,0.7782608695652173,0.8644678887506908,0.2766191687738684,0.9128620040653654,0.5141928487977557,0.821152288367735,0.7397702768025296
std,0.007699216159666288,0.0050075672403538125,0.029280986911769166,0.011815053097342267,0.048523177051954934,0.010493632396323397,0.012754339741077075

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_1120_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1120
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
