performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8140096618357487,0.8879184861717613,0.3474428268294914,0.9104477611940298,0.5161290322580645,0.8664772727272727,0.7746059384164223,"[[ 32  30]
 [ 47 305]]"
1,0.7801932367149759,0.8671532846715327,0.2427839747327592,0.9027355623100304,0.4482758620689655,0.8342696629213483,0.7202634637737311,"[[ 26  32]
 [ 59 297]]"
2,0.8019323671497585,0.8783382789317506,0.36650708479142385,0.925,0.6,0.8361581920903954,0.7854284369114878,"[[ 36  24]
 [ 58 296]]"
3,0.7753623188405797,0.8622222222222223,0.2873055734657658,0.9238095238095239,0.5555555555555556,0.8083333333333333,0.7517489711934157,"[[ 30  24]
 [ 69 291]]"
4,0.7705314009661836,0.8617176128093159,0.20735563335860815,0.9079754601226994,0.4339622641509434,0.8199445983379502,0.7048816181466575,"[[ 23  30]
 [ 65 296]]"

metrics_summary
mean,0.7884057971014492,0.8714699769613168,0.2902790186356097,0.9139936614872568,0.5107845428067057,0.8330366118820599,0.7473856856883427
std,0.016706875812358038,0.010168484978555062,0.06036443892622854,0.008865975346513564,0.06293075975657406,0.01955093483863233,0.03082025963154428

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_3160_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3160
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
