performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8140096618357487,0.8875912408759123,0.3561081718226029,0.9129129129129129,0.532258064516129,0.8636363636363636,0.781433284457478,"[[ 33  29]
 [ 48 304]]"
1,0.7971014492753623,0.8779069767441859,0.28832817975675024,0.9096385542168675,0.4827586206896552,0.848314606741573,0.7137979465323518,"[[ 28  30]
 [ 54 302]]"
2,0.7681159420289855,0.8554216867469879,0.2994467849267814,0.9161290322580645,0.5666666666666667,0.8022598870056498,0.7264830508474576,"[[ 34  26]
 [ 70 284]]"
3,0.7705314009661836,0.8596750369276219,0.25988641719256367,0.917981072555205,0.5185185185185185,0.8083333333333333,0.740817901234568,"[[ 28  26]
 [ 69 291]]"
4,0.7657004830917874,0.8579795021961932,0.2125382652725757,0.9099378881987578,0.4528301886792453,0.8116343490304709,0.7134793289081691,"[[ 24  29]
 [ 68 293]]"

metrics_summary
mean,0.7830917874396135,0.8677148886981803,0.2832615637942548,0.9133198920283615,0.5106064118140429,0.826835707949478,0.7352023023960049
std,0.019166023598915335,0.012723897324948727,0.04720686965705962,0.0033097946377430272,0.039465780371368143,0.024466391261440686,0.025198801667309003

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_1900_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1900
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
