performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7971014492753623,0.8761061946902655,0.3279549573298224,0.911042944785276,0.532258064516129,0.84375,0.7382010630498534,"[[ 33  29]
 [ 55 297]]"
1,0.7995169082125604,0.8791848617176127,0.30196571753873275,0.9123867069486404,0.5,0.848314606741573,0.7263415342890353,"[[ 29  29]
 [ 54 302]]"
2,0.7657004830917874,0.853252647503782,0.3055168741267231,0.9185667752442996,0.5833333333333334,0.7966101694915254,0.7622881355932204,"[[ 35  25]
 [ 72 282]]"
3,0.7922705314009661,0.8724035608308606,0.351161252209122,0.9363057324840764,0.6296296296296297,0.8166666666666667,0.7554012345679011,"[[ 34  20]
 [ 66 294]]"
4,0.7705314009661836,0.8600883652430044,0.25198609731876864,0.9182389937106918,0.5094339622641509,0.8088642659279779,0.7107615115245911,"[[ 27  26]
 [ 69 292]]"

metrics_summary
mean,0.7850241545893719,0.8682071259971049,0.3077169797046338,0.919308230634597,0.5509309979486486,0.8228411417655487,0.7385986958049203
std,0.014084424866776099,0.009900169051810372,0.03298735904665263,0.009020316326211001,0.04880171089718338,0.020038058178971745,0.018808614065137123

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_3060_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3060
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
