performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7874396135265701,0.8705882352941177,0.28567378233972,0.9024390243902439,0.4838709677419355,0.8409090909090909,0.7267228739002933,"[[ 30  32]
 [ 56 296]]"
1,0.7946859903381642,0.8773448773448773,0.25419871760131335,0.9020771513353115,0.43103448275862066,0.8539325842696629,0.7281819062378924,"[[ 25  33]
 [ 52 304]]"
2,0.7801932367149759,0.8651851851851852,0.2880754868775052,0.9096573208722741,0.5166666666666667,0.8248587570621468,0.7490348399246706,"[[ 31  29]
 [ 62 292]]"
3,0.821256038647343,0.8942857142857144,0.3247446104297647,0.9205882352941176,0.5,0.8694444444444445,0.7561728395061729,"[[ 27  27]
 [ 47 313]]"
4,0.785024154589372,0.8693098384728342,0.2927885245834453,0.925,0.5471698113207547,0.8199445983379502,0.7222077039669681,"[[ 29  24]
 [ 65 296]]"

metrics_summary
mean,0.793719806763285,0.8753427701165457,0.28909622436634974,0.9119523463783894,0.4957483856975955,0.841817895004659,0.7364640327071994
std,0.01454098255390569,0.010247165114148962,0.022427801955082344,0.009360659772227683,0.03854549521509356,0.01831322648603267,0.013514355052628985

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_1580_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1580
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
