performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.785024154589372,0.8681481481481482,0.30030819748798393,0.9071207430340558,0.5161290322580645,0.8323863636363636,0.7448451246334311,"[[ 32  30]
 [ 59 293]]"
1,0.7898550724637681,0.8703427719821163,0.3447441492719017,0.926984126984127,0.603448275862069,0.8202247191011236,0.7778235180162727,"[[ 35  23]
 [ 64 292]]"
2,0.7608695652173914,0.8497723823975721,0.29917596725669277,0.9180327868852459,0.5833333333333334,0.7909604519774012,0.7588276836158192,"[[ 35  25]
 [ 74 280]]"
3,0.748792270531401,0.8438438438438438,0.24358239923578526,0.9183006535947712,0.5370370370370371,0.7805555555555556,0.7012860082304527,"[[ 29  25]
 [ 79 281]]"
4,0.7439613526570048,0.8393939393939395,0.262735892635426,0.9264214046822743,0.5849056603773585,0.7673130193905817,0.732294987717556,"[[ 31  22]
 [ 84 277]]"

metrics_summary
mean,0.7657004830917874,0.854300217153124,0.29010932117755794,0.9193719430360948,0.5649706677735725,0.7982880219322052,0.7430154644427063
std,0.018647593300114767,0.012658300875510476,0.03488622835889591,0.0072204315066766505,0.03280521552052175,0.024378269082728252,0.025773050506904413

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_140_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,140
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
