performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7898550724637681,0.8726207906295754,0.2801585597728913,0.9003021148036254,0.46774193548387094,0.8465909090909091,0.7191394794721409,"[[ 29  33]
 [ 54 298]]"
1,0.7946859903381642,0.8748159057437408,0.3235171948884271,0.9195046439628483,0.5517241379310345,0.8342696629213483,0.7261478109259976,"[[ 32  26]
 [ 59 297]]"
2,0.7657004830917874,0.8562962962962962,0.23875238862800682,0.9003115264797508,0.4666666666666667,0.8163841807909604,0.7723870056497175,"[[ 28  32]
 [ 65 289]]"
3,0.782608695652174,0.8664688427299703,0.3176479376829402,0.9299363057324841,0.5925925925925926,0.8111111111111111,0.7572530864197531,"[[ 32  22]
 [ 68 292]]"
4,0.7318840579710145,0.8305343511450382,0.24918211694129072,0.9251700680272109,0.5849056603773585,0.7534626038781164,0.7062927925573617,"[[ 31  22]
 [ 89 272]]"

metrics_summary
mean,0.7729468599033816,0.8601472373089243,0.2818516395827112,0.915044931801184,0.5327261986103047,0.812363693558489,0.7362440350049942
std,0.022761775824907703,0.016139856472912807,0.03448217834862357,0.01247865633080294,0.05523480654781762,0.03205759012383343,0.024654699564829238

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_440_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,440
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
