performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7439613526570048,0.8389057750759877,0.24396870519138203,0.9019607843137255,0.5161290322580645,0.7840909090909091,0.7392091275659823,"[[ 32  30]
 [ 76 276]]"
1,0.7753623188405797,0.8622222222222222,0.2762370372784075,0.9122257053291536,0.5172413793103449,0.8174157303370787,0.7754746222394421,"[[ 30  28]
 [ 65 291]]"
2,0.7584541062801933,0.8493975903614457,0.2678053941764783,0.9096774193548387,0.5333333333333333,0.7966101694915254,0.7294256120527307,"[[ 32  28]
 [ 72 282]]"
3,0.7439613526570048,0.8384146341463415,0.2797644574033708,0.9290540540540541,0.6111111111111112,0.7638888888888888,0.7311213991769548,"[[ 33  21]
 [ 85 275]]"
4,0.7777777777777778,0.8643067846607669,0.28303067529888104,0.9242902208201893,0.5471698113207547,0.8116343490304709,0.7258663042910156,"[[ 29  24]
 [ 68 293]]"

metrics_summary
mean,0.759903381642512,0.8506494012933528,0.2701612538697039,0.9154416367743922,0.5449969334667217,0.7947280093677745,0.7402194130652251
std,0.014621010580117458,0.011041952899557311,0.014045343365120696,0.009888348137052957,0.034973052364797586,0.019330280828349197,0.018161729979275353

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_300_features_vgg_16_fc8_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc8_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc8_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,300
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
