performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7753623188405797,0.861812778603269,0.27690791773131723,0.9034267912772586,0.5,0.8238636363636364,0.7539406158357772,"[[ 31  31]
 [ 62 290]]"
1,0.7971014492753623,0.8764705882352942,0.327170854456063,0.9197530864197531,0.5517241379310345,0.8370786516853933,0.766660209221232,"[[ 32  26]
 [ 58 298]]"
2,0.7922705314009661,0.8720238095238095,0.34283709855158373,0.9213836477987422,0.5833333333333334,0.827683615819209,0.7824152542372881,"[[ 35  25]
 [ 61 293]]"
3,0.7463768115942029,0.8425787106446777,0.23007308747368224,0.9153094462540716,0.5185185185185185,0.7805555555555556,0.7334619341563786,"[[ 28  26]
 [ 79 281]]"
4,0.717391304347826,0.8224582701062215,0.1794887106115865,0.9093959731543624,0.49056603773584906,0.7506925207756233,0.6951079287095594,"[[ 26  27]
 [ 90 271]]"

metrics_summary
mean,0.7657004830917874,0.8550688314226544,0.2712955337648465,0.9138537889808376,0.5288284055037471,0.8039747960398834,0.746317188432047
std,0.02997505711591995,0.020052127702935758,0.06066222657303337,0.006666540710754031,0.03434059184648073,0.032987879730441004,0.030208182133011432

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_100_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,100
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
