performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8067632850241546,0.8823529411764706,0.3524169797938081,0.9146341463414634,0.5483870967741935,0.8522727272727273,0.7692677785923754,"[[ 34  28]
 [ 52 300]]"
1,0.7946859903381642,0.8748159057437408,0.3235171948884271,0.9195046439628483,0.5517241379310345,0.8342696629213483,0.7231693142192948,"[[ 32  26]
 [ 59 297]]"
2,0.7995169082125604,0.8774002954209749,0.3448311390807038,0.9195046439628483,0.5666666666666667,0.8389830508474576,0.7641478342749528,"[[ 34  26]
 [ 57 297]]"
3,0.7608695652173914,0.8520179372197311,0.26877059533595665,0.9223300970873787,0.5555555555555556,0.7916666666666666,0.7299125514403292,"[[ 30  24]
 [ 75 285]]"
4,0.7681159420289855,0.8579881656804733,0.2597569740508952,0.9206349206349206,0.5283018867924528,0.8033240997229917,0.6904040140072126,"[[ 28  25]
 [ 71 290]]"

metrics_summary
mean,0.7859903381642512,0.8689150490482781,0.30985857662995814,0.9193216903978918,0.5501270687439807,0.8241032414862384,0.735380298506833
std,0.01811433165145186,0.01176695057246966,0.03852076957893043,0.0025618390956347495,0.012529512904887722,0.022813105441129532,0.028906065049960163

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_560_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,560
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
