performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7584541062801933,0.8498498498498499,0.25342150553432574,0.9012738853503185,0.5,0.8039772727272727,0.7308009530791788,"[[ 31  31]
 [ 69 283]]"
1,0.7874396135265701,0.8709677419354839,0.28358667660359166,0.911042944785276,0.5,0.8342696629213483,0.7751840371948857,"[[ 29  29]
 [ 59 297]]"
2,0.7971014492753623,0.8757396449704142,0.34109210730513767,0.9192546583850931,0.5666666666666667,0.8361581920903954,0.756779661016949,"[[ 34  26]
 [ 58 296]]"
3,0.7898550724637681,0.8718703976435934,0.31740297981847326,0.9278996865203761,0.5740740740740741,0.8222222222222222,0.7510030864197531,"[[ 31  23]
 [ 64 296]]"
4,0.7391304347826086,0.8378378378378377,0.21415068745534035,0.9147540983606557,0.5094339622641509,0.7728531855955678,0.7259708357288455,"[[ 27  26]
 [ 82 279]]"

metrics_summary
mean,0.7743961352657005,0.8612530944474358,0.2819307913433737,0.9148450546803438,0.5300349406009783,0.8138961071113613,0.7479477146879224
std,0.02201118019303289,0.014800472144338387,0.04509545715025015,0.008814862074952823,0.03319615716873203,0.02350706735807876,0.017922893061840185

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_200_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,200
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
