performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7874396135265701,0.8686567164179105,0.3307804224145318,0.9150943396226415,0.5645161290322581,0.8267045454545454,0.7275705645161291,"[[ 35  27]
 [ 61 291]]"
1,0.7995169082125604,0.8795355587808418,0.29212428142428937,0.9099099099099099,0.4827586206896552,0.851123595505618,0.7232661759008137,"[[ 28  30]
 [ 53 303]]"
2,0.7777777777777778,0.8630952380952381,0.2940623360772347,0.9119496855345912,0.5333333333333333,0.8192090395480226,0.7601930320150658,"[[ 32  28]
 [ 64 290]]"
3,0.7801932367149759,0.8647845468053492,0.31439773998390913,0.9297124600638977,0.5925925925925926,0.8083333333333333,0.7415123456790123,"[[ 32  22]
 [ 69 291]]"
4,0.7632850241545893,0.8541666666666666,0.26445513137525384,0.9228295819935691,0.5471698113207547,0.7950138504155124,0.7470339204515758,"[[ 29  24]
 [ 74 287]]"

metrics_summary
mean,0.7816425120772946,0.8660477453532012,0.29916398225504376,0.9178991954249218,0.5440740973937188,0.8200768728514063,0.7399152077125193
std,0.011892303019411778,0.008248646452728811,0.0224140811714682,0.007361446871286681,0.03648686386808178,0.01883955403070394,0.013371593436113246

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_900_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,900
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
