performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.782608695652174,0.8680351906158358,0.25955481440256917,0.896969696969697,0.45161290322580644,0.8409090909090909,0.7656708211143696,"[[ 28  34]
 [ 56 296]]"
1,0.7946859903381642,0.876632801161103,0.27458157000716493,0.9069069069069069,0.46551724137931033,0.848314606741573,0.736778380472685,"[[ 27  31]
 [ 54 302]]"
2,0.7995169082125604,0.877037037037037,0.3538396178768365,0.9221183800623053,0.5833333333333334,0.8361581920903954,0.7703625235404896,"[[ 35  25]
 [ 58 296]]"
3,0.8043478260869565,0.8817518248175182,0.3385497907519779,0.9292307692307692,0.5740740740740741,0.8388888888888889,0.724537037037037,"[[ 31  23]
 [ 58 302]]"
4,0.7560386473429952,0.8512518409425626,0.2005958291956306,0.9088050314465409,0.4528301886792453,0.8005540166204986,0.7267548215125699,"[[ 24  29]
 [ 72 289]]"

metrics_summary
mean,0.78743961352657,0.8709417389148113,0.28542432444683585,0.9128061569232437,0.5054735481383539,0.8329649590500894,0.7448207167354302
std,0.01728361721738967,0.010793877070688915,0.05565184278279568,0.011472480193402393,0.06006159692286744,0.016700178360753153,0.0194401345280998

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_3140_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3140
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
