performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7282913165266106,0.5025641025641026,0.3248969996178665,0.44545454545454544,0.7757352941176471,0.5764705882352941,0.7429065743944636,"[[211  61]
 [ 36  49]]"
1,0.7338935574229691,0.4973544973544974,0.3207825028464725,0.4563106796116505,0.7933579335793358,0.5465116279069767,0.7339740839268858,"[[215  56]
 [ 39  47]]"
2,0.6890756302521008,0.48847926267281105,0.27186524660926414,0.44166666666666665,0.7423076923076923,0.5463917525773195,0.7183187946074544,"[[193  67]
 [ 44  53]]"
3,0.7366946778711485,0.5154639175257731,0.3675518130670902,0.4166666666666667,0.7526501766784452,0.6756756756756757,0.7589055486581988,"[[213  70]
 [ 24  50]]"
4,0.6974789915966386,0.45454545454545453,0.2695160190533944,0.375,0.7311827956989247,0.5769230769230769,0.7323315871702969,"[[204  75]
 [ 33  45]]"

metrics_summary
mean,0.7170868347338935,0.4916814469325278,0.3109225162388175,0.4270197116799059,0.759046778476409,0.5843945442636684,0.7372873177514598
std,0.019806912638278648,0.020521001519468663,0.03671335206967938,0.02907085527936174,0.02259768561315217,0.047602908278510464,0.013373597922706301

parameters
logs_file_path,../heliyon_results/results_scenario_II/only_hospitalized_XGBoost_Classifier_1300_features_vgg_16_fc7_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1300
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
