performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7729468599033816,0.8625730994152047,0.2160417617921547,0.8885542168674698,0.4032258064516129,0.8380681818181818,0.7102272727272727,"[[ 25  37]
 [ 57 295]]"
1,0.7971014492753623,0.8768328445747801,0.3176072167698875,0.9171779141104295,0.5344827586206896,0.8398876404494382,0.7379407206509105,"[[ 31  27]
 [ 57 299]]"
2,0.8236714975845411,0.8928046989720998,0.4107944878785183,0.9296636085626911,0.6166666666666667,0.8587570621468926,0.7838747645951036,"[[ 37  23]
 [ 50 304]]"
3,0.7705314009661836,0.8596750369276219,0.25988641719256367,0.917981072555205,0.5185185185185185,0.8083333333333333,0.7353652263374486,"[[ 28  26]
 [ 69 291]]"
4,0.7971014492753623,0.8779069767441859,0.29922136487959317,0.9235474006116208,0.5283018867924528,0.8365650969529086,0.7210317252913814,"[[ 28  25]
 [ 59 302]]"

metrics_summary
mean,0.7922705314009661,0.8739585313267785,0.30071024970254345,0.9153848425414832,0.5202391274099881,0.8363222629401509,0.7376879419204233
std,0.019383963910858823,0.01193881237679242,0.06517914070423175,0.014144599699753327,0.06820738555712193,0.016140133294693423,0.025180148524095596

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_740_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,740
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
