performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.785024154589372,0.8673621460506706,0.3183079016511695,0.9122257053291536,0.5483870967741935,0.8267045454545454,0.7632652126099706,"[[ 34  28]
 [ 61 291]]"
1,0.782608695652174,0.8676470588235293,0.27655473571734474,0.9104938271604939,0.5,0.8286516853932584,0.7321774506005425,"[[ 29  29]
 [ 61 295]]"
2,0.8043478260869565,0.88,0.37028065062666926,0.9252336448598131,0.6,0.8389830508474576,0.7873822975517891,"[[ 36  24]
 [ 57 297]]"
3,0.7777777777777778,0.8643067846607669,0.28003634990415976,0.9213836477987422,0.5370370370370371,0.8138888888888889,0.7414351851851851,"[[ 29  25]
 [ 67 293]]"
4,0.7705314009661836,0.8596750369276218,0.26284282170523493,0.9208860759493671,0.5283018867924528,0.8060941828254847,0.7343856164741547,"[[ 28  25]
 [ 70 291]]"

metrics_summary
mean,0.7840579710144927,0.8677982052925177,0.30160449192091565,0.918044580219514,0.5427452041207367,0.8228644706819269,0.7517291524843284
std,0.011288233280722641,0.0067419977649550026,0.03896295878143003,0.0056882211179206665,0.032797218376300195,0.011574543431500356,0.02094402295199416

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_640_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,640
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
