performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7777777777777778,0.8622754491017964,0.3077274452533145,0.9113924050632911,0.5483870967741935,0.8181818181818182,0.7645023826979472,"[[ 34  28]
 [ 64 288]]"
1,0.7801932367149759,0.8655834564254062,0.28299265209203195,0.9127725856697819,0.5172413793103449,0.8230337078651685,0.7391272762495157,"[[ 30  28]
 [ 63 293]]"
2,0.785024154589372,0.8665667166416792,0.3413018340412868,0.9233226837060703,0.6,0.8163841807909604,0.7674435028248587,"[[ 36  24]
 [ 65 289]]"
3,0.7657004830917874,0.8567208271787298,0.24295330785707084,0.9148264984227129,0.5,0.8055555555555556,0.7203960905349794,"[[ 27  27]
 [ 70 290]]"
4,0.7246376811594203,0.8256880733944956,0.23064264020948494,0.9215017064846417,0.5660377358490566,0.7479224376731302,0.716510740605237,"[[ 30  23]
 [ 91 270]]"

metrics_summary
mean,0.7666666666666667,0.8553669045484215,0.2811235758906378,0.9167631758692997,0.546333242386719,0.8022155400133265,0.7415959985825077
std,0.021958102758190372,0.015232910661967875,0.0408362003471385,0.004774966474782154,0.03539975169544515,0.02774153996551785,0.021342899370843247

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_240_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,240
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
