performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.6974789915966386,0.44329896907216493,0.2434439262953052,0.3944954128440367,0.7573529411764706,0.5058823529411764,0.6984429065743945,"[[206  66]
 [ 42  43]]"
1,0.7002801120448179,0.4512820512820513,0.2523510398180855,0.4036697247706422,0.7601476014760148,0.5116279069767442,0.711533510683944,"[[206  65]
 [ 42  44]]"
2,0.6498599439775911,0.4769874476987448,0.23695169182680964,0.4014084507042254,0.6730769230769231,0.5876288659793815,0.6898889770023791,"[[175  85]
 [ 40  57]]"
3,0.6610644257703081,0.35294117647058826,0.14228394179604253,0.2920353982300885,0.7173144876325088,0.44594594594594594,0.6671043835354789,"[[203  80]
 [ 41  33]]"
4,0.711484593837535,0.4717948717948718,0.29514597882240634,0.39316239316239315,0.7455197132616488,0.5897435897435898,0.7496094108997334,"[[208  71]
 [ 32  46]]"

metrics_summary
mean,0.6840336134453782,0.43926090326368417,0.2340353157117298,0.37695427594227715,0.7306823333247131,0.5281657323173676,0.703315837739186
std,0.024057042637068773,0.04493030263015539,0.050170351231660665,0.04264582560793926,0.03254766898587391,0.05451208806217775,0.027298060471497052

parameters
logs_file_path,../heliyon_results/results_scenario_II/only_hospitalized_XGBoost_Classifier_820_features_vgg_16_fc8_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc8_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc8_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,820
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
