performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.785024154589372,0.8689248895434462,0.28197296194406607,0.9021406727828746,0.4838709677419355,0.8380681818181818,0.7256231671554253,"[[ 30  32]
 [ 57 295]]"
1,0.7898550724637681,0.8726207906295755,0.2871684613305765,0.9113149847094801,0.5,0.8370786516853933,0.7357129019759783,"[[ 29  29]
 [ 58 298]]"
2,0.751207729468599,0.8460388639760836,0.21960995491172275,0.8984126984126984,0.4666666666666667,0.7994350282485876,0.7358992467043315,"[[ 28  32]
 [ 71 283]]"
3,0.7705314009661836,0.8588410104011887,0.2809975181842329,0.9233226837060703,0.5555555555555556,0.8027777777777778,0.735108024691358,"[[ 30  24]
 [ 71 289]]"
4,0.7705314009661836,0.8592592592592594,0.27359439081132353,0.9235668789808917,0.5471698113207547,0.8033240997229917,0.700674227774003,"[[ 29  24]
 [ 71 290]]"

metrics_summary
mean,0.7734299516908212,0.8611369627619107,0.26866865743638435,0.9117515837184029,0.5106526002569826,0.8161367478505864,0.7266035136602192
std,0.013526570048309176,0.009265849779506246,0.02490890287660521,0.010430509536627403,0.03497221235392323,0.017556335626849013,0.013527802940847735

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_660_features_vgg_16_fc8_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc8_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc8_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,660
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
