performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7874396135265701,0.871345029239766,0.26699578156918774,0.8975903614457831,0.45161290322580644,0.8465909090909091,0.7254398826979472,"[[ 28  34]
 [ 54 298]]"
1,0.7705314009661836,0.8609077598828697,0.2188421722553704,0.8990825688073395,0.43103448275862066,0.8258426966292135,0.7270437814800466,"[[ 25  33]
 [ 62 294]]"
2,0.7801932367149759,0.8631578947368421,0.33445646392974276,0.9228295819935691,0.6,0.8107344632768362,0.7473399246704331,"[[ 36  24]
 [ 67 287]]"
3,0.782608695652174,0.8672566371681416,0.29703064026773673,0.9245283018867925,0.5555555555555556,0.8166666666666667,0.7397119341563787,"[[ 30  24]
 [ 66 294]]"
4,0.7874396135265701,0.8713450292397661,0.28543749478599095,0.9226006191950464,0.5283018867924528,0.8254847645429363,0.7107353786651336,"[[ 28  25]
 [ 63 298]]"

metrics_summary
mean,0.7816425120772947,0.8668024700534771,0.2805525105616057,0.9133262866657061,0.5133009656664871,0.8250639000413124,0.730054180333988
std,0.006224202283442118,0.004230992624054211,0.037928824851404884,0.012266326686686403,0.06340408790196427,0.01216587075396461,0.012614590821847222

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_1620_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1620
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
