performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7874396135265701,0.870967741935484,0.2763868465395779,0.9,0.46774193548387094,0.84375,0.7335273093841643,"[[ 29  33]
 [ 55 297]]"
1,0.7801932367149759,0.8659793814432989,0.27310209375273997,0.9102167182662538,0.5,0.8258426966292135,0.7060247965904689,"[[ 29  29]
 [ 62 294]]"
2,0.7946859903381642,0.875549048316252,0.3003491540160215,0.9088145896656535,0.5,0.844632768361582,0.7670903954802262,"[[ 30  30]
 [ 55 299]]"
3,0.8115942028985508,0.8872832369942195,0.3294052393856902,0.9246987951807228,0.5370370370370371,0.8527777777777777,0.7533436213991769,"[[ 29  25]
 [ 53 307]]"
4,0.7874396135265701,0.8702064896755162,0.31716751421329814,0.9305993690851735,0.5849056603773585,0.817174515235457,0.7364762452307533,"[[ 31  22]
 [ 66 295]]"

metrics_summary
mean,0.7922705314009661,0.8739971796729542,0.2992821695814656,0.9148658944395607,0.5179369265796534,0.8368355516008062,0.7392924736169578
std,0.01069369257061771,0.007304238872645773,0.02208173693532016,0.011166522354385939,0.04003156086715974,0.01319211865276693,0.02058186487958395

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_1900_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1900
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
