performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7681159420289855,0.8592375366568916,0.20905871799154302,0.8878787878787879,0.4032258064516129,0.8323863636363636,0.7042476173020528,"[[ 25  37]
 [ 59 293]]"
1,0.7801932367149759,0.8663729809104259,0.26310875122971616,0.9076923076923077,0.4827586206896552,0.8286516853932584,0.7214015885315769,"[[ 28  30]
 [ 61 295]]"
2,0.7777777777777778,0.8643067846607669,0.2654407240553464,0.904320987654321,0.48333333333333334,0.827683615819209,0.750141242937853,"[[ 29  31]
 [ 61 293]]"
3,0.782608695652174,0.8668639053254438,0.3073843969441445,0.9272151898734177,0.5740740740740741,0.8138888888888889,0.7533436213991769,"[[ 31  23]
 [ 67 293]]"
4,0.7415458937198067,0.8386123680241327,0.23860781978845813,0.9205298013245033,0.5471698113207547,0.7700831024930748,0.6979302775309675,"[[ 29  24]
 [ 83 278]]"

metrics_summary
mean,0.770048309178744,0.8590787151155321,0.25672008200184165,0.9095274148846677,0.4981123291738861,0.814538731246159,0.7254128695403255
std,0.015076798583891073,0.010583428544743948,0.03250660598312271,0.013660508376895655,0.05938759217121007,0.023096435526090045,0.02285156664862154

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_580_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,580
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
