performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7922705314009661,0.8746355685131195,0.27463704282998047,0.8982035928143712,0.45161290322580644,0.8522727272727273,0.7251420454545454,"[[ 28  34]
 [ 52 300]]"
1,0.7995169082125604,0.8784773060029283,0.3213316058681796,0.9174311926605505,0.5344827586206896,0.8426966292134831,0.779324874079814,"[[ 31  27]
 [ 56 300]]"
2,0.7632850241545893,0.8515151515151514,0.3023309918860063,0.9183006535947712,0.5833333333333334,0.7937853107344632,0.7706214689265537,"[[ 35  25]
 [ 73 281]]"
3,0.7777777777777778,0.8643067846607669,0.28003634990415976,0.9213836477987422,0.5370370370370371,0.8138888888888889,0.7456275720164609,"[[ 29  25]
 [ 67 293]]"
4,0.7777777777777778,0.8654970760233919,0.25052210910379263,0.9164086687306502,0.49056603773584906,0.8199445983379502,0.7112319029948259,"[[ 26  27]
 [ 65 296]]"

metrics_summary
mean,0.7821256038647342,0.8668863773430717,0.28577161991842376,0.9143455511198171,0.5194064139905431,0.8245176308895026,0.74638957269444
std,0.01263448969142225,0.009372925167782136,0.02424097994080846,0.008240365239211987,0.044838629455849585,0.020876683839395494,0.025923034814233508

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_1300_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1300
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
